ID,TEXT,LABEL
530,itna achi movie thi ki interval ke baad audience half ho gai thi.,1
531,realistic cinema ka matlab kaafi ache she yaad tha inko issliye toh animation hi animation dikh raha tha pure time.,1
532,hero har scene me slow motion me hi kyu tha?,1
533,story ka direction google maps bhi nahi dhundh sakta.,1
534,villain ka character development kerna shayad bhul gaye producers aur directors…,1
535,movie dekh ke laga trailer hi repeat kar dete.,1
536,climax me sab kuch magically all of a sudden solve ho gaya!,1
537,"public review dekh ke curiosity hui thi, ab regret ho raha hai.",1
538,"theatre se nikalte hi sab chup the, samajh jao.",1
539,emotional depth sirf background music me thi.,1
540,ye movie dekhne ke baad thoda break lena padega.,1
541,action itna exaggerated tha ki cartoon yaad aa gyaa.,1
542,"storyline straight thi, bas audience ka interest curved ho gaya.",1
543,hero ko har scene mai slow clap milna chahiye.,1
544,plot holes itne the ki swiss cheese jealous ho jaye.,1
545,supporting actors better the than main story.,1
546,dialogue writer ko meme page start karna chahiye.,1
547,movie dekh ke expectations permanently low ho gayi.,1
548,screenplay ka gps off tha pure time.,1
549,director ne confidence me experiment thoda zyada kar diya.,1
550,dhurandhar dekh ke samjha ki patience bhi ek superpower hai.,1
551,dhurandhar ka action sequence genuinely impressive tha.,0
552,hero ki screen presence kaafi strong thi.,0
553,cinematography visually appealing thi.,0
554,background music scenes ko accha support kar raha tha.,0
555,story simple thi lekin engaging thi.,0
556,climax ka build-up kaafi intense tha.,0
557,emotional scenes me actors ne achha perform kiya.,0
558,overall movie entertaining lagi.,0
559,interval tak story acchi pace me chal rahi thi.,0
560,supporting cast ne bhi solid performance diya.,0
561,dhurandhar ke dialogues kaafi impactful the.,0
562,action choreography iss movie me aachi tareh she execute hui hai.,0
563,theatre experience worth it tha.,0
564,director ka vision clear tha,0
565,sabko ye movie ek baar toh dekhni hi chaiye.,0
566,iss movie mai patriotism ko express kiya gaya hai.,0
567,movie ko dekh ke laga ki secret agents ka kaam itna tough hota hai.,0
568,action lovers ko ye movie bohot pasand aayegi.,0
569,violence kuch zyada hai in this movie.,0
570,family ke sath dekhne layakh movie hai.,0
571,interval ke baad bhi interest bana raha.,0
572,visual effects decent the.,0
573,kaafi strong strong actors hai iss movie me.,0
574,ranvir singh ko perfect role mili thi iss movie me.,0
575,akshay khanna ne kaafi aacha comeback kiya.,0
576,akshay khanna ka wo entry dance step aab toh kaafi famous ho gaya hai.,0
577,i am waiting for sanjju baba ki entry.,0
578,"akshay khanna ki acting amazing hai, but usne zyada movies me acting nahi ki hai.",0
579,ranvir singh ne padmavat she bhi better acting ki hai dhurandhar mai.,0
580,iss movie ke saree songs mast hai.,0
581,gehra hua song of dhurardhar is my recent favorite.,0
582,overall paisa vasool experience laga bhai mujhe toh.,0
583,storyline kaafi easy to follow thi.,0
584,har character ka introduction kaafi strong tha.,0
585,movie ka scale kaafi grand hai.,0
586,movie ne toh box office mai kamal kar diya hai.,0
587,"shararat song toh excellent hai dhurandhar movie ki, aur uski choreography bhi.",0
588,ranvir singh ki strong acting skills kaafi dino baad dubara dekhne ko mili.,0
589,theatre toh housefull thi iss movie ke liye.,0
590,audience me kaafi craze dikha theatre se nikalne ke baad.,0
591,dhurandhar ke second part ke liye sab abhi she crazy ho rahe hai.,0
592,hero aur heroin ki chemistry was superb!,0
593,i loved how this movie is showing reality of pakistan ka condition.,0
594,iss movie me shayad real life based events dikhaye gaye hai.,0
595,part 2 ke liye sab eagerly wait ker rahe hai.,0
596,i think deepika honi chahiye thi lead actress iss movie me.,0
597,action aur drama ka kaafi sahi balance dikha.,0
598,ranvir singh ki acting kaafi consistent aur achi hai.,0
599,pata nahi aab part 2 mai kya surprises hai hamare liye.,0
600,mujhe toh pure time movie ne engage kerke rakha.,0
601,"bhai kya cinematic universe bana diya, logic ko cameo bhi nahi mila.",1
602,hero entry pe theatre hil gaya….story wahan hi gir gayi.,1
603,matlab physics ko suspend kar diya shooting ke time?,1
604,screenplay aisa jaise kisi ne fast-forward aur rewind mix kar diya.,1
605,"climax dekh ke laga ""bas itna hi tha?""",1
606,dialogues sunke meme pages khush ho gaye honge.,1
607,"acting thodi zyada hi energetic thi, subtlety chutti pe thi.",1
608,trailer ne overpromise kar diya tha clearly.,1
609,"emotional scene me bhi goosebumps nahi, bas confusion mila.",1
610,ye mass movie thi ya motivational seminar?,1
611,villain ka plan dekh ke laga intern ne likha hai.,1
612,itna slow motion tha ki laga buffering chal rahi hai.,1
613,cgi ne nosralgia de idya early 2000s ka.,1
614,"hero ko har cheez aati hai, bas story handle nahi hui.",1
615,3 ghante ka confidence workshop attend ker liya!,1
616,background music hi sab emotions carry kar raha tha.,1
617,plot holes the swiss cheese insecure ho gai.,1
618,interval ke baad audience bhi interval pe hi reh gayi.,1
619,director ne experiment kiya….audience pe.,1
620,"script writer ne ""yolo"" bolke likha hoga.",1
621,theatre se nikale aur sabka facial expression.,1
622,action scenes me gravity ne resign de di.,1
623,hero ka slow clap moment har 10 min mai aa raha tha.,1
624,storyline google maps me bhi trace nahi ho pa rahi thi!,1
625,dhurandhar dekh ke patience skill upgrade ho gaya.,1
626,bhai hero ko sab aata hai…..bas script samajh nahi aayi.,1
627,matlab entry scene pe hi climax energy de di?,1
628,story itni layered thi ki layer mil hi nahi rahi.,1
629,action dekh ke laga cartoon network collab hai.,1
630,"emotional scene me bhi ""skip intro"" feel aa raha tha.",1
631,ye movie dekh ke samajha confidence kya hota hai.,1
632,hero ka luck dekh ke lottery wale inspire ho jaayein.,1
633,screenplay ko thoda direction mil jata toh accha hota!,1
634,theatre me log silent the….respect ya shock pata nahi.,1
635,itna hype bana ke ye deliver kiya? wah marketing team.!,1
636,physics aur logic dono ne leave apply kar diya.,1
637,dialogues itne loud the ki subtitles ki zarurat nahi.,1
638,hero har frame me slow motion me hi rehta hai kya?,1
639,climax solve ho gaya 2 mintue me…convenience level max.,1
640,cgi ka confidence real life se zyada strong tha.,1
641,"story predictable thi, bas accept karne me time laga.",1
642,movie ka pace kabhi sprint kabhi coma mode!,1
643,hero ka hairstyle bhi permanent tha fight ke baad tak!!,1
644,ye action movie thi ya superhero origin story?!?,1
645,supporting cast better perform kar rahi thi than plot.,1
646,"director ne clearly bola hoga ""logic baad me dekhte hain.""",1
647,"mass moments har 5 mintue me daal do, story optional!",1
648,interval ke baad energy drop aisa jaise loo lag gai ho sabko.,1
649,movie khatan hote hi sabko nind aa gai!,1
650,dhunrandhar dekh ke laga patience ka exam clear ho gya!,1
651,"honestly speaking, movie ka scale kaafi bada laga.",0
652,"action choreography well executed thi, especially second half me.",0
653,hero ka screen presence noticeable tha throughout.,0
654,background score ne kaafi scenes uplift kiye.,0
655,climax ka intensity level good tha.,0
656,commercial entertainer ke hisaab se decent package hai.,0
657,emotional beats kuch jagah genuinely connect hue.,0
658,visuals aur cinematography impressive lage.,0
659,interval twist engaging tha.,0
660,villain ka character strong portray hua.,0
661,story predictabe thi but presentation was good.,0
662,editing mostly crisp thi.,0
663,theatre experience enjoyable raha.,0
664,dialogues me mass appeal clearly dikh raha tha.,0
665,"songs situational the, random nahi lage.",0
666,director aur better kaam kar sakta tha.,0
667,action lovers definetly appreciate karenge.,0
668,character introduction impactful tha.,0
669,movie ka pacing manageable tha overall.,0
670,screenplay me effort visible tha.,0
671,production quality high standard ki thi.,0
672,emotional scenes me performance balanced thi.,0
673,hero-villain confrontation scenes intense the.,0
674,overall paisa vasool for all of us bro!,0
675,dhurandhar ek solid commercial attempt hai.,0
676,movie ka action scale genuinely impressive laga.,0
677,hero ki performance consistent thi throughout.,0
678,climax emotionally engaging tha.,0
679,visual treatment kaafi polished tha.,0
680,background score ne scenes ko elevate kiya.,0
681,commerial cinema ke hisaab se solid attempt hai.,0
682,story straightforward thi but presentation strong tha.,0
683,villain ka role impactful tha.,0
684,cinematography aesthetically pleasing thi.,0
685,interval twist interesting tha bro.,0
686,action chogerography detailed thi.,0
687,theatre me crowd respose postitve tha.,0
688,songs scene wise fit ho rahe the.,0
689,director ka kaam was amazing tha bhai.,0
690,screenplay mostly tight tha.,0
691,hero-villain faceoff intense laga.,0
692,emotional depth kuch scenes me noticeable thi.,0
693,editing smooth thi overall.,0
694,production quality high thi.,0
695,pacing thoda uneven tha but manageable bhi tha.,0
696,dialogue delivery confident thi.,0
697,family audience ke liye bhi watchable hai.,0
698,visual effects were very acha.,0
699,overall entertaining experience raha.,0
700,movie mai dam toh tha dude.,0
701,"wah, ai summit me robot hi fake nikla, kya innovation wave hai bhai!",1
702,"galgotias ne ai banana chhodi, ""robot dog repackaging"" shuru kar diya.",1
703,chinese rebodog ko apna declare kar diya - next level marketing.,1
704,galgotia university ke students aab kahi muh dikhane ke layakh bhi nai rahe unke university ke actions ke karan!,1
705,"""orion"" toh robot hai, credibility shayad extinct hai.",1
706,ai ne india me first job done by human replace kar diya…uss professor ka!!,1
707,galgotia university ne toh apni international bezzati kerwa li!,1
708,innovation ka matlab sirf label change karna hota hai kya?,1
709,chinese dog ko indian innovation bolke sab confuse ho gaye.,1
710,summit ke liye fancy sandbox buy kiya..demo mistakenly global trend ban gaya.,1
711,robot she zyaada professor famous ho gai.,1
712,"ai summit trending hai, but for all the wrong reasons.",1
713,india ai summit ka real innovation aab meme material banke reh gaya hai.,1
714,ai summit me innovation kam aur tamasha zyada dikh raha.,1
715,"bechari professor aab ""open to work"" status mai aa gai!",1
716,china-made tech ko own innovation bolna next gen flex hai.,1
717,"ai showcase chhodo, robot dog ki story zyada entertaining hai.",1
718,iss summit me learnings? always fact-check before flex karna.,1
719,"""centre of excellence"" ka matlab sticker lagana nahi hota hai!",1
720,wah! galgotiya ne kya proud kiya hai nation ko!,1
721,ye robot spy hai ya satire detector?,1
722,retro robot aur future claims - perfect combo.,1
723,galgotiya ne khud ko international level peh embarrasse kerne mai koi kasar nahi chodi!,1
724,ai ka mazak bana ke rakh diya hai galgotiya university ne!,1
725,galgotiya university toh famous ho gai but for wrong reasons only! hahaha!,1
726,agle ai summit mai pata nahi aab galgotiya university kis country ke tag ka samaan layegi!,1
727,ai ka use toh pata nahi but galgotiya university ne misuse zarur kar diya!,1
728,pata nahi kaise engineers niklenge galgotiya university seh!,1
729,galgotiya university ke bhayank marketing ho gai ai summit mai!,1
730,galgotiya ke professors mai kamaal ka confidence hai! dusro ka credit turant cheen lete hai!,1
731,so called ai innovation ka real output has become meme festival now.,1
732,khud ka robot na ban paye toh dusre ke robot ko kharid ke uska credit kaise lene hai ye koi galgotiya university she sikhe!,1
733,galgotiya university ne pata nahi apni itni proficient professor ko fire kyu kar diya! hahahahahahaha!!!,1
734,galgotiya university toh world level scientists produce kerne mai lagi hai!,1
735,"orion ne toh pure country ko famous kar diya internationally, or we can say embarrasse kar diya!",1
736,china ki aachi parternship nikle with galgotiya university!,1
737,indian governement ko galgotiya university se sikhna chahiye ki china ke sath good terms peh kaise aaye!,1
